timestamp,provider,symbol
2026-09-22T09:03:58.230169+00:00,Bitget,TRXUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,TURBOUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,TUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,TUTUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,UAIUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,UBUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,UMAUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,UNITASUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,UNIUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,USDBRLUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,USDCUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,USELESSUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,USTCUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,USUALUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,USUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,VANAUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,VELODROMEUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,VELVETUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,VETUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,VIRTUALUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,VTHOUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,VVVUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WALUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WAXPUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WCTUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WETUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WIFUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WLDUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WLFIUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WOOUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,WUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XAIUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XANUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XLMUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XMRUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XPINUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XPLUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XRPUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XTZUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XVGUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,XVSUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,YBUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,YGGUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZAMAUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZBTUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZECUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZENUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZESTUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZETAUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZILUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZKCUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZKPUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZKUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZORAUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZROUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,ZRXUSDT
2026-09-22T09:03:58.230169+00:00,Bitget,哈基米USDT
2026-09-22T09:03:58.230169+00:00,Bitget,牛来USDT
2026-09-22T09:03:58.230169+00:00,Bitget,龙虾USDT
