id,timestamp,close_timestamp,symbol,provider,open,high,low,close
Bitget_PENGUUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,PENGUUSDT,Bitget,0.007804,0.007808,0.007804,0.007808
Bitget_CSOPSK2LHKDUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,CSOPSK2LHKDUSDT,Bitget,43.436,43.505,43.436,43.505
Bitget_MUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,MUSDT,Bitget,1.4817,1.4858,1.4743,1.4743
Bitget_NVDAUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,NVDAUSDT,Bitget,221.38,221.38,221.36,221.37
Bitget_ARKUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ARKUSDT,Bitget,0.1509,0.1509,0.1509,0.1509
Bitget_KORUUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,KORUUSDT,Bitget,19.935,19.952,19.935,19.952
Bitget_CROSSUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,CROSSUSDT,Bitget,0.1408,0.14151,0.1408,0.14151
Bitget_XRPUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,XRPUSDT,Bitget,1.4041,1.4048,1.4033,1.4036
Bitget_ARIAUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ARIAUSDT,Bitget,0.03313,0.03313,0.03313,0.03313
Bitget_RAYUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,RAYUSDT,Bitget,1.6496,1.6496,1.6475,1.6487
Bitget_SOXSUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,SOXSUSDT,Bitget,42.257,42.257,42.222,42.236
Bitget_USUALUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,USUALUSDT,Bitget,0.01291,0.01291,0.01291,0.01291
Bitget_ENSOUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ENSOUSDT,Bitget,1.0165,1.0191,1.0141,1.0165
Bitget_ARXUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ARXUSDT,Bitget,0.19418,0.19418,0.19415,0.19415
Bitget_SKHYNIXUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,SKHYNIXUSDT,Bitget,1340.44,1341.85,1340.44,1341.85
Bitget_SKLUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,SKLUSDT,Bitget,0.004501,0.004771,0.004487,0.00469
Bitget_SHIBUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,SHIBUSDT,Bitget,0.00000549,0.00000549,0.000005486,0.00000549
Bitget_BNCUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,BNCUSDT,Bitget,6.499,6.5104,6.499,6.5082
Bitget_MUBARAKUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,MUBARAKUSDT,Bitget,0.03321,0.03322,0.03299,0.03303
Bitget_ALLOUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ALLOUSDT,Bitget,0.2534,0.25422,0.2534,0.25382
Bitget_XTZUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,XTZUSDT,Bitget,0.3425,0.3431,0.3425,0.3431
Bitget_AIOUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,AIOUSDT,Bitget,0.0392,0.0392,0.0392,0.0392
Bitget_AMZNUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,AMZNUSDT,Bitget,253.19,253.33,253.19,253.33
Bitget_1000BONKUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,1000BONKUSDT,Bitget,0.003013,0.003013,0.003011,0.003011
Bitget_BSBUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,BSBUSDT,Bitget,0.09991,0.09991,0.09974,0.09974
Bitget_BRUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,BRUSDT,Bitget,1.12368,1.12489,1.07005,1.07705
Bitget_GPROUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,GPROUSDT,Bitget,1.2943,1.2943,1.2943,1.2943
Bitget_GRAMUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,GRAMUSDT,Bitget,1.3811,1.3837,1.3805,1.3831
Bitget_PENDLEUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,PENDLEUSDT,Bitget,2.6217,2.6217,2.612,2.6169
Bitget_POLUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,POLUSDT,Bitget,0.10664,0.10664,0.10645,0.10654
Bitget_RIVERUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,RIVERUSDT,Bitget,1.223,1.225,1.223,1.223
Bitget_SOLUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,SOLUSDT,Bitget,109.866,109.952,109.83,109.907
Bitget_STXUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,STXUSDT,Bitget,0.3179,0.3182,0.3175,0.3176
Bitget_XAUUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,XAUUSDT,Bitget,4374.62,4375.93,4374.62,4375.93
Bitget_DYDXUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,DYDXUSDT,Bitget,0.1287,0.1287,0.1287,0.1287
Bitget_EVAAUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,EVAAUSDT,Bitget,0.6664,0.6677,0.6641,0.6668
Bitget_JUPUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,JUPUSDT,Bitget,0.2782,0.2785,0.2782,0.2783
Bitget_TRBUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,TRBUSDT,Bitget,17.897,17.897,17.897,17.897
Bitget_0GUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,0GUSDT,Bitget,0.222,0.2222,0.222,0.2222
Bitget_DRAMUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,DRAMUSDT,Bitget,59.39,59.41,59.39,59.41
Bitget_WIFUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,WIFUSDT,Bitget,0.2029,0.2029,0.2024,0.2025
Bitget_ETHFIUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ETHFIUSDT,Bitget,0.7179,0.7189,0.7159,0.716
Bitget_ROSEUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ROSEUSDT,Bitget,0.007485,0.007485,0.007473,0.007473
Bitget_ZHIPUUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ZHIPUUSDT,Bitget,93.65,93.82,93.65,93.82
Bitget_ZENUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ZENUSDT,Bitget,7.713,7.759,7.713,7.758
Bitget_MOODENGUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,MOODENGUSDT,Bitget,0.04457,0.04457,0.04455,0.04457
Bitget_TIAUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,TIAUSDT,Bitget,0.4161,0.4161,0.4157,0.4159
Bitget_KASUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,KASUSDT,Bitget,0.03876,0.03876,0.03868,0.03868
Bitget_UNIUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,UNIUSDT,Bitget,8.714,8.736,8.714,8.717
Bitget_IOSTUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,IOSTUSDT,Bitget,0.0008751,0.0008751,0.0008703,0.0008709
Bitget_ARBUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ARBUSDT,Bitget,0.2087,0.21,0.2087,0.2098
Bitget_WLFIUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,WLFIUSDT,Bitget,0.05812,0.05822,0.05812,0.05822
Bitget_NAVERUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,NAVERUSDT,Bitget,143.14,143.26,142.9,143.23
Bitget_龙虾USDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,龙虾USDT,Bitget,0.236164,0.237,0.236121,0.236871
Bitget_OPENAIUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,OPENAIUSDT,Bitget,1538.83,1538.83,1538.83,1538.83
Bitget_PEPEUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,PEPEUSDT,Bitget,0.0000040057,0.0000040072,0.000003999,0.0000040048
Bitget_VETUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,VETUSDT,Bitget,0.008407,0.008407,0.008401,0.008401
Bitget_CHILLGUYUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,CHILLGUYUSDT,Bitget,0.01371,0.01373,0.01371,0.01373
Bitget_CTSIUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,CTSIUSDT,Bitget,0.02905,0.02916,0.02903,0.02915
Bitget_EIGENUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,EIGENUSDT,Bitget,0.2323,0.2323,0.2317,0.2318
Bitget_AAOIUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,AAOIUSDT,Bitget,105.03,105.03,105.03,105.03
Bitget_BERAUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,BERAUSDT,Bitget,0.2145,0.2145,0.214,0.214
Bitget_SHEINHKDUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,SHEINHKDUSDT,Bitget,37.94,37.94,37.85,37.85
Bitget_PROMUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,PROMUSDT,Bitget,5.041,5.0419,5.0336,5.0336
Bitget_ACEUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ACEUSDT,Bitget,0.1588,0.1601,0.1588,0.1594
Bitget_GRVTUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,GRVTUSDT,Bitget,0.18865,0.18865,0.18865,0.18865
Bitget_ONEUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,ONEUSDT,Bitget,0.0038846,0.00389,0.0037893,0.0038387
Bitget_TUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,TUSDT,Bitget,0.005014,0.005018,0.005014,0.005018
Bitget_SAMSUNGUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,SAMSUNGUSDT,Bitget,188.59,188.65,188.59,188.65
Bitget_APRUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,APRUSDT,Bitget,0.15617,0.15653,0.15617,0.15653
Bitget_LGELECTRONICSUSDT_2026-09-20T19:15:00+00:00,2026-09-20T19:15:00+00:00,2026-09-20T19:20:00+00:00,LGELECTRONICSUSDT,Bitget,143.4,143.4,143.2,143.34
Bitget_FFUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,FFUSDT,Bitget,0.14006,0.14095,0.13988,0.14027
Bitget_USELESSUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,USELESSUSDT,Bitget,0.24218,0.24323,0.24218,0.2424
Bitget_UBUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,UBUSDT,Bitget,0.12146,0.1225,0.12142,0.12186
Bitget_AMDUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,AMDUSDT,Bitget,558.38,558.49,558.34,558.49
Bitget_CLUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CLUSDT,Bitget,97.472,97.532,97.472,97.531
Bitget_ANTHROPICUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ANTHROPICUSDT,Bitget,2080.01,2080.5,2080.01,2080.5
Bitget_SUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,SUSDT,Bitget,0.03785,0.03789,0.03769,0.03789
Bitget_MINAUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,MINAUSDT,Bitget,0.11604,0.11604,0.11504,0.11504
Bitget_HUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,HUSDT,Bitget,0.07187,0.07187,0.07187,0.07187
Bitget_CFXUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CFXUSDT,Bitget,0.0526,0.0526,0.05257,0.05259
Bitget_ARCUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ARCUSDT,Bitget,0.07358,0.07359,0.07342,0.07359
Bitget_GUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,GUSDT,Bitget,0.006624,0.006628,0.006573,0.006607
Bitget_KMNOUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,KMNOUSDT,Bitget,0.03141,0.03174,0.03141,0.03172
Bitget_SPCXUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,SPCXUSDT,Bitget,153.74,153.74,153.74,153.74
Bitget_VTHOUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,VTHOUSDT,Bitget,0.0006624,0.0006624,0.000661,0.000661
Bitget_STGUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,STGUSDT,Bitget,0.122,0.1222,0.1217,0.122
Bitget_FLOCKUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,FLOCKUSDT,Bitget,0.06603,0.06642,0.06603,0.06634
Bitget_MARSCOINUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,MARSCOINUSDT,Bitget,0.09259,0.09303,0.09259,0.09303
Bitget_ZROUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ZROUSDT,Bitget,1.1356,1.1363,1.1351,1.1362
Bitget_CLANKERUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CLANKERUSDT,Bitget,12.93,13.24,12.93,13.2
Bitget_PIEVERSEUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,PIEVERSEUSDT,Bitget,1.5804,1.5804,1.57061,1.57641
Bitget_XMRUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,XMRUSDT,Bitget,555.69,561.17,555.69,561.15
Bitget_CAKEUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CAKEUSDT,Bitget,2.5177,2.5177,2.514,2.5163
Bitget_NILUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,NILUSDT,Bitget,0.05829,0.05842,0.05751,0.05799
Bitget_AVAXUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,AVAXUSDT,Bitget,11.079,11.09,11.034,11.054
Bitget_ZECUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ZECUSDT,Bitget,1485.2,1492,1484.4,1491.2
Bitget_INTWUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,INTWUSDT,Bitget,27.315,27.315,27.315,27.315
Bitget_MANTAUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,MANTAUSDT,Bitget,0.06947,0.0695,0.06937,0.06945
Bitget_BGBUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,BGBUSDT,Bitget,2.0232,2.0232,2.0224,2.0224
Bitget_BZUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,BZUSDT,Bitget,100.66,100.66,100.66,100.66
Bitget_HANMIUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,HANMIUSDT,Bitget,167.62,167.62,167.62,167.62
Bitget_STRKUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,STRKUSDT,Bitget,0.049325,0.049549,0.04926,0.049346
Bitget_CFGUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CFGUSDT,Bitget,0.13567,0.13567,0.13567,0.13567
Bitget_GRTUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,GRTUSDT,Bitget,0.02213,0.02222,0.02194,0.02195
Bitget_BNBUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,BNBUSDT,Bitget,766.6,767.59,766.6,767.59
Bitget_INTCUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,INTCUSDT,Bitget,111.15,111.15,111.14,111.15
Bitget_ENAUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ENAUSDT,Bitget,0.22304,0.22325,0.21949,0.22008
Bitget_MMTUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,MMTUSDT,Bitget,0.1619,0.1659,0.1619,0.1657
Bitget_FUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,FUSDT,Bitget,0.003698,0.003699,0.00369,0.00369
Bitget_CVCUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CVCUSDT,Bitget,0.0263,0.02633,0.0263,0.02631
Bitget_GUNUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,GUNUSDT,Bitget,0.002886,0.002895,0.002886,0.002895
Bitget_SPKUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,SPKUSDT,Bitget,0.02142,0.02143,0.02135,0.02136
Bitget_CPUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CPUSDT,Bitget,0.013123,0.013161,0.013123,0.01315
Bitget_HYPEUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,HYPEUSDT,Bitget,93.224,93.6,93.182,93.227
Bitget_MINIMAXUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,MINIMAXUSDT,Bitget,39.503,39.503,39.465,39.465
Bitget_ALGOUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ALGOUSDT,Bitget,0.1103,0.1103,0.1099,0.1099
Bitget_BLESSUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,BLESSUSDT,Bitget,0.008883,0.008883,0.008872,0.008874
Bitget_HUMAUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,HUMAUSDT,Bitget,0.02283,0.02283,0.02283,0.02283
Bitget_DOTUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,DOTUSDT,Bitget,1.15,1.15,1.147,1.149
Bitget_USTCUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,USTCUSDT,Bitget,0.006078,0.006086,0.006045,0.006045
Bitget_POWERUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,POWERUSDT,Bitget,0.12765,0.12774,0.12755,0.12759
Bitget_PROSUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,PROSUSDT,Bitget,0.5095,0.5095,0.5095,0.5095
Bitget_REZUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,REZUSDT,Bitget,0.003761,0.003777,0.003729,0.003729
Bitget_MORPHOUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,MORPHOUSDT,Bitget,2.7041,2.7059,2.6921,2.7023
Bitget_PIUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,PIUSDT,Bitget,0.085,0.0853,0.085,0.0853
Bitget_MYXUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,MYXUSDT,Bitget,0.07873,0.07873,0.07847,0.07857
Bitget_JCTUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,JCTUSDT,Bitget,0.001574,0.001574,0.00157,0.00157
Bitget_CAPUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,CAPUSDT,Bitget,0.04485,0.04485,0.04481,0.04481
Bitget_PONSUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,PONSUSDT,Bitget,0.57173,0.57403,0.57115,0.57218
Bitget_FILUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,FILUSDT,Bitget,0.9398,0.9402,0.9386,0.9388
Bitget_RENDERUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,RENDERUSDT,Bitget,1.6519,1.652,1.649,1.649
Bitget_LUNAUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,LUNAUSDT,Bitget,0.05561,0.05561,0.05474,0.05513
Bitget_ZILUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ZILUSDT,Bitget,0.003506,0.003521,0.003506,0.003516
Bitget_GRASSUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,GRASSUSDT,Bitget,0.35986,0.35986,0.35967,0.35967
Bitget_KAITOUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,KAITOUSDT,Bitget,0.3305,0.3305,0.3293,0.3293
Bitget_EPICUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,EPICUSDT,Bitget,0.5429,0.5429,0.5393,0.5418
Bitget_JTOUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,JTOUSDT,Bitget,0.5019,0.5025,0.5018,0.502
Bitget_NEARUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,NEARUSDT,Bitget,4.0491,4.0822,4.0491,4.0657
Bitget_牛来USDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,牛来USDT,Bitget,0.09757,0.09788,0.09756,0.09756
Bitget_SEIUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,SEIUSDT,Bitget,0.05014,0.05021,0.04991,0.04996
Bitget_SUIUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,SUIUSDT,Bitget,0.8781,0.8792,0.8735,0.8738
Bitget_ZSUSDT_2026-09-20T19:20:00+00:00,2026-09-20T19:20:00+00:00,2026-09-20T19:25:00+00:00,ZSUSDT,Bitget,198.03,198.28,198.03,198.28
